id,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above
348,01M515,Lower East Side Preparatory High School,2019,Common Core Algebra 2,60,78.65,93.333336
349,01M515,Lower East Side Preparatory High School,2019,Common Core English,195,65.32821,68.71795
350,01M515,Lower East Side Preparatory High School,2019,Common Core Geometry,108,67.72222,56.48148
351,01M515,Lower East Side Preparatory High School,2019,Global History and Geography,130,69.284615,67.69231
352,01M515,Lower East Side Preparatory High School,2019,Living Environment,148,69.702705,64.189186
353,01M515,Lower East Side Preparatory High School,2019,Chemistry,8,81.375,87.5
354,01M515,Lower East Side Preparatory High School,2019,Earth Science,116,70.5,63.793102
355,01M515,Lower East Side Preparatory High School,2019,Spanish,31,85.129036,96.77419
356,01M515,Lower East Side Preparatory High School,2019,US History and Government,175,68.788574,59.42857
357,01M515,Lower East Side Preparatory High School,2020,Common Core Algebra,109,71.651375,70.642204
358,01M515,Lower East Side Preparatory High School,2020,Common Core Algebra 2,13,85.0,92.30769
359,01M515,Lower East Side Preparatory High School,2020,Common Core English,123,59.048782,43.08943
360,01M515,Lower East Side Preparatory High School,2020,Common Core Geometry,33,71.57576,72.72727
361,01M515,Lower East Side Preparatory High School,2020,Global History and Geography,62,69.41936,64.51613
362,01M515,Lower East Side Preparatory High School,2020,Living Environment,55,58.21818,30.90909
363,01M515,Lower East Side Preparatory High School,2020,Earth Science,30,60.433334,46.666668
364,01M515,Lower East Side Preparatory High School,2020,US History and Government,60,65.816666,56.666668
365,01M515,Lower East Side Preparatory High School,2022,Chinese,40,87.2,95.0
366,01M515,Lower East Side Preparatory High School,2022,Common Core Algebra,36,72.55556,66.666664
367,01M515,Lower East Side Preparatory High School,2022,Common Core Algebra 2,25,78.6,96.0
368,01M515,Lower East Side Preparatory High School,2022,Common Core English,29,56.275864,37.931034
369,01M515,Lower East Side Preparatory High School,2022,Common Core Geometry,43,64.83721,65.11628
370,01M515,Lower East Side Preparatory High School,2022,Global History and Geography,25,78.4,96.0
371,01M515,Lower East Side Preparatory High School,2022,Living Environment,35,64.942856,57.142857
372,01M515,Lower East Side Preparatory High School,2022,Earth Science,72,60.61111,51.38889
373,01M515,Lower East Side Preparatory High School,2022,Spanish,9,81.888885,88.888885
374,01M515,Lower East Side Preparatory High School,2023,Chinese,24,91.916664,100.0
375,01M515,Lower East Side Preparatory High School,2023,Common Core Algebra,136,69.38971,73.52941
376,01M515,Lower East Side Preparatory High School,2023,Common Core Algebra 2,24,73.166664,75.0
377,01M515,Lower East Side Preparatory High School,2023,Common Core English,87,65.494255,60.91954
378,01M515,Lower East Side Preparatory High School,2023,Common Core Geometry,51,68.68627,56.862743
379,01M515,Lower East Side Preparatory High School,2023,Global History and Geography,200,68.625,62.5
380,01M515,Lower East Side Preparatory High School,2023,Living Environment,164,61.47561,39.634148
381,01M515,Lower East Side Preparatory High School,2023,Earth Science,37,61.972973,48.648647
382,01M515,Lower East Side Preparatory High School,2023,Spanish,31,91.3871,100.0
383,01M515,Lower East Side Preparatory High School,2023,US History and Government,30,68.46667,70.0
384,01M539,"New Explorations into Science, Technology and Math",2015,Algebra 2 (Trigonometry),180,80.70556,88.333336
385,01M539,"New Explorations into Science, Technology and Math",2015,Chinese,35,90.8,97.14286
386,01M539,"New Explorations into Science, Technology and Math",2015,Common Core Algebra,74,78.28378,91.89189
387,01M539,"New Explorations into Science, Technology and Math",2015,Common Core English,80,93.4625,98.75
388,01M539,"New Explorations into Science, Technology and Math",2015,Common Core Geometry,278,79.04676,93.52518
389,01M539,"New Explorations into Science, Technology and Math",2015,English,197,89.56345,98.98477
390,01M539,"New Explorations into Science, Technology and Math",2015,French,31,88.354836,96.77419
391,01M539,"New Explorations into Science, Technology and Math",2015,Geometry,285,83.6,97.192986
392,01M539,"New Explorations into Science, Technology and Math",2015,Global History and Geography,184,87.190216,96.73913
393,01M539,"New Explorations into Science, Technology and Math",2015,Integrated Algebra,23,87.73913,100.0
394,01M539,"New Explorations into Science, Technology and Math",2015,Living Environment,268,87.27612,98.8806
395,01M539,"New Explorations into Science, Technology and Math",2015,Chemistry,172,80.06396,93.60465
396,01M539,"New Explorations into Science, Technology and Math",2015,Earth Science,102,87.43137,100.0
397,01M539,"New Explorations into Science, Technology and Math",2015,Physics,156,84.128204,91.02564
398,01M539,"New Explorations into Science, Technology and Math",2015,Spanish,67,90.31343,98.50746
399,01M539,"New Explorations into Science, Technology and Math",2015,US History and Government,285,90.97544,98.24561
400,01M539,"New Explorations into Science, Technology and Math",2016,Algebra 2 (Trigonometry),175,80.55428,86.85714
401,01M539,"New Explorations into Science, Technology and Math",2016,Chinese,41,84.78049,95.12195
402,01M539,"New Explorations into Science, Technology and Math",2016,Common Core Algebra,207,83.07729,95.652176
403,01M539,"New Explorations into Science, Technology and Math",2016,Common Core Algebra 2,162,76.234566,93.20988
404,01M539,"New Explorations into Science, Technology and Math",2016,Common Core English,164,87.70122,100.0
405,01M539,"New Explorations into Science, Technology and Math",2016,Common Core Geometry,116,80.89655,97.413795
406,01M539,"New Explorations into Science, Technology and Math",2016,French,24,86.166664,100.0
407,01M539,"New Explorations into Science, Technology and Math",2016,Geometry,6,66.333336,50.0
408,01M539,"New Explorations into Science, Technology and Math",2016,Global History and Geography,140,88.52857,95.71429
409,01M539,"New Explorations into Science, Technology and Math",2016,Living Environment,236,88.05085,99.15254
410,01M539,"New Explorations into Science, Technology and Math",2016,Chemistry,121,78.024796,90.08264
411,01M539,"New Explorations into Science, Technology and Math",2016,Earth Science,136,89.507355,97.05882
412,01M539,"New Explorations into Science, Technology and Math",2016,Physics,143,76.132866,79.02098
413,01M539,"New Explorations into Science, Technology and Math",2016,Spanish,78,88.25641,98.71795
414,01M539,"New Explorations into Science, Technology and Math",2016,US History and Government,264,90.89015,98.48485
415,01M539,"New Explorations into Science, Technology and Math",2017,Chinese,12,74.5,75.0
416,01M539,"New Explorations into Science, Technology and Math",2017,Common Core Algebra,179,84.81564,93.29609
417,01M539,"New Explorations into Science, Technology and Math",2017,Common Core Algebra 2,118,80.0,94.91525
418,01M539,"New Explorations into Science, Technology and Math",2017,Common Core English,62,88.1129,100.0
419,01M539,"New Explorations into Science, Technology and Math",2017,Common Core Geometry,165,79.260605,88.48485
420,01M539,"New Explorations into Science, Technology and Math",2017,French,29,77.44827,82.75862
421,01M539,"New Explorations into Science, Technology and Math",2017,Global History and Geography,148,90.554054,97.97298
422,01M539,"New Explorations into Science, Technology and Math",2017,Living Environment,122,80.86885,90.16393
423,01M539,"New Explorations into Science, Technology and Math",2017,Chemistry,116,80.51724,93.965515
424,01M539,"New Explorations into Science, Technology and Math",2017,Earth Science,118,89.88983,97.45763
425,01M539,"New Explorations into Science, Technology and Math",2017,Physics,121,78.5124,83.47108
426,01M539,"New Explorations into Science, Technology and Math",2017,Spanish,75,86.333336,96.0
427,01M539,"New Explorations into Science, Technology and Math",2017,US History and Government,214,92.26168,98.59813
428,01M539,"New Explorations into Science, Technology and Math",2018,Chinese,17,82.882355,88.23529
429,01M539,"New Explorations into Science, Technology and Math",2018,Common Core Algebra,215,82.13488,89.30232
430,01M539,"New Explorations into Science, Technology and Math",2018,Common Core Algebra 2,162,77.77161,90.12346
431,01M539,"New Explorations into Science, Technology and Math",2018,Common Core English,144,88.47222,98.611115
432,01M539,"New Explorations into Science, Technology and Math",2018,Common Core Geometry,146,78.863014,90.41096
433,01M539,"New Explorations into Science, Technology and Math",2018,French,24,85.666664,95.833336
434,01M539,"New Explorations into Science, Technology and Math",2018,Global History and Geography,166,87.451805,94.578316
435,01M539,"New Explorations into Science, Technology and Math",2018,Living Environment,122,83.934425,90.16393
436,01M539,"New Explorations into Science, Technology and Math",2018,Chemistry,148,73.08108,76.35135
437,01M539,"New Explorations into Science, Technology and Math",2018,Earth Science,157,86.681526,91.71974
438,01M539,"New Explorations into Science, Technology and Math",2018,Physics,84,66.90476,54.761906
439,01M539,"New Explorations into Science, Technology and Math",2018,Spanish,85,84.858826,94.117645
440,01M539,"New Explorations into Science, Technology and Math",2018,US History and Government,248,91.991936,99.19355
441,01M539,"New Explorations into Science, Technology and Math",2019,Chinese,21,84.90476,95.2381
442,01M539,"New Explorations into Science, Technology and Math",2019,Common Core Algebra,209,84.875595,94.25837
443,01M539,"New Explorations into Science, Technology and Math",2019,Common Core Algebra 2,130,76.49231,88.46154
444,01M539,"New Explorations into Science, Technology and Math",2019,Common Core English,155,89.32903,96.129036
445,01M539,"New Explorations into Science, Technology and Math",2019,Common Core Geometry,192,82.989586,88.541664
446,01M539,"New Explorations into Science, Technology and Math",2019,Global History and Geography,146,84.945206,91.78082
447,01M539,"New Explorations into Science, Technology and Math",2019,Living Environment,273,88.849815,97.8022
448,01M539,"New Explorations into Science, Technology and Math",2019,Chemistry,156,72.948715,78.84615
449,01M539,"New Explorations into Science, Technology and Math",2019,Physics,125,79.68,79.2
450,01M539,"New Explorations into Science, Technology and Math",2019,Spanish,103,82.660194,90.29126
451,01M539,"New Explorations into Science, Technology and Math",2019,US History and Government,260,87.85,96.15385
452,01M539,"New Explorations into Science, Technology and Math",2020,Common Core Algebra,9,64.77778,55.555557
453,01M539,"New Explorations into Science, Technology and Math",2020,Common Core English,7,69.14286,42.857143
454,01M539,"New Explorations into Science, Technology and Math",2021,Common Core Algebra,25,88.64,100.0
455,01M539,"New Explorations into Science, Technology and Math",2021,Common Core English,7,85.71429,100.0
456,01M539,"New Explorations into Science, Technology and Math",2021,Living Environment,18,89.72222,100.0
457,01M539,"New Explorations into Science, Technology and Math",2022,Chinese,28,81.85714,78.57143
458,01M539,"New Explorations into Science, Technology and Math",2022,Common Core Algebra,179,81.20112,91.62011
459,01M539,"New Explorations into Science, Technology and Math",2022,Common Core Algebra 2,159,74.308174,81.13207
460,01M539,"New Explorations into Science, Technology and Math",2022,Common Core English,190,89.905266,98.947365
461,01M539,"New Explorations into Science, Technology and Math",2022,Common Core Geometry,88,82.72727,85.22727
462,01M539,"New Explorations into Science, Technology and Math",2022,Global History and Geography,157,82.73885,93.63057
463,01M539,"New Explorations into Science, Technology and Math",2022,Living Environment,163,86.67484,96.319016
464,01M539,"New Explorations into Science, Technology and Math",2022,Chemistry,120,73.34167,71.666664
465,01M539,"New Explorations into Science, Technology and Math",2022,Physics,107,68.485985,63.551403
466,01M539,"New Explorations into Science, Technology and Math",2022,Spanish,145,76.73793,78.62069
467,01M539,"New Explorations into Science, Technology and Math",2023,Chinese,22,81.13636,86.36364
468,01M539,"New Explorations into Science, Technology and Math",2023,Common Core Algebra,155,81.49677,88.3871
469,01M539,"New Explorations into Science, Technology and Math",2023,Common Core Algebra 2,103,78.631065,85.43689
470,01M539,"New Explorations into Science, Technology and Math",2023,Common Core English,159,91.20755,97.484276
471,01M539,"New Explorations into Science, Technology and Math",2023,Common Core Geometry,152,81.76316,89.47369
472,01M539,"New Explorations into Science, Technology and Math",2023,Global History and Geography,120,86.825,100.0
473,01M539,"New Explorations into Science, Technology and Math",2023,Living Environment,159,83.46541,93.081764
474,01M539,"New Explorations into Science, Technology and Math",2023,Chemistry,101,74.653465,84.15842
475,01M539,"New Explorations into Science, Technology and Math",2023,Physics,121,65.40496,59.50413
476,01M539,"New Explorations into Science, Technology and Math",2023,Spanish,78,80.79487,87.17949
477,01M539,"New Explorations into Science, Technology and Math",2023,US History and Government,207,77.95652,90.338165
478,01M650,Cascades High School,2015,Common Core English,16,75.3125,87.5
479,01M650,Cascades High School,2015,English,88,73.77273,84.09091
480,01M650,Cascades High School,2015,Global History and Geography,80,65.9375,67.5
481,01M650,Cascades High School,2015,Integrated Algebra,58,66.844826,65.51724
482,01M650,Cascades High School,2015,Living Environment,36,67.02778,75.0
483,01M650,Cascades High School,2015,US History and Government,86,73.290695,83.72093
484,01M650,Cascades High School,2016,Common Core Algebra,39,61.435898,33.333332
485,01M650,Cascades High School,2016,Common Core English,70,70.557144,78.57143
486,01M650,Cascades High School,2016,English,25,67.56,60.0
487,01M650,Cascades High School,2016,Global History and Geography,90,62.11111,53.333332
488,01M650,Cascades High School,2016,Integrated Algebra,37,65.675674,62.162163
489,01M650,Cascades High School,2016,Living Environment,30,65.666664,66.666664
490,01M650,Cascades High School,2016,US History and Government,71,73.39436,77.46479
491,01M650,Cascades High School,2017,Common Core Algebra,50,64.08,60.0
492,01M650,Cascades High School,2017,Common Core English,70,65.2,67.14286
493,01M650,Cascades High School,2017,Common Core Geometry,8,48.0,12.5
494,01M650,Cascades High School,2017,Global History and Geography,69,64.50725,55.072464
495,01M650,Cascades High School,2017,Living Environment,33,63.424244,51.515152
496,01M650,Cascades High School,2017,Earth Science,13,55.923077,30.76923
497,01M650,Cascades High School,2017,US History and Government,68,73.132355,79.411766
498,01M650,Cascades High School,2018,Common Core Algebra,44,60.522728,36.363636
499,01M650,Cascades High School,2018,Common Core English,71,59.887325,53.521126
