borough,school_dbn,school_name,year,regents_exam,total_tested,mean_score,percent_65_or_above,id
Bronx,07X500,Hostos-Lincoln Academy of Science,2018,Earth Science,46,69.152176,69.565216,265
Bronx,07X500,Hostos-Lincoln Academy of Science,2018,Global History and Geography,81,78.93827,90.12346,266
Bronx,07X500,Hostos-Lincoln Academy of Science,2018,Living Environment,48,75.479164,87.5,267
Bronx,07X500,Hostos-Lincoln Academy of Science,2018,Physics,22,77.045456,86.36364,268
Bronx,07X500,Hostos-Lincoln Academy of Science,2018,Spanish,38,94.68421,100.0,269
Bronx,07X500,Hostos-Lincoln Academy of Science,2018,US History and Government,89,82.32584,88.764046,270
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Chemistry,29,67.72414,68.965515,271
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Common Core Algebra,86,70.95349,81.39535,272
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Common Core Algebra 2,31,79.19355,100.0,273
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Common Core English,135,74.12592,89.62963,274
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Common Core Geometry,68,73.55882,82.35294,275
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Earth Science,57,72.73684,75.4386,276
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Global History and Geography,95,81.810524,92.63158,277
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Living Environment,74,83.27027,98.64865,278
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Physics,24,77.583336,87.5,279
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,Spanish,33,91.818184,100.0,280
Bronx,07X500,Hostos-Lincoln Academy of Science,2019,US History and Government,87,85.804596,95.4023,281
Bronx,07X500,Hostos-Lincoln Academy of Science,2022,Chemistry,25,59.36,40.0,282
Bronx,07X500,Hostos-Lincoln Academy of Science,2022,Common Core Algebra,101,68.80198,70.29703,283
Bronx,07X500,Hostos-Lincoln Academy of Science,2022,Common Core Algebra 2,11,82.09091,100.0,284
Bronx,07X500,Hostos-Lincoln Academy of Science,2022,Common Core English,68,78.617645,89.70588,285
Bronx,07X500,Hostos-Lincoln Academy of Science,2022,Common Core Geometry,40,69.725,65.0,286
Bronx,07X500,Hostos-Lincoln Academy of Science,2022,Earth Science,71,69.30986,61.971832,287
Bronx,07X500,Hostos-Lincoln Academy of Science,2022,Global History and Geography,61,74.85246,85.2459,288
Bronx,07X500,Hostos-Lincoln Academy of Science,2022,Living Environment,57,79.38596,92.98245,289
Bronx,07X500,Hostos-Lincoln Academy of Science,2022,Physics,12,46.0,25.0,290
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,Chemistry,29,60.655174,41.37931,291
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,Common Core Algebra,143,68.68532,70.62937,292
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,Common Core Algebra 2,14,77.71429,100.0,293
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,Common Core English,103,78.94175,85.43689,294
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,Common Core Geometry,67,65.970146,58.208954,295
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,Earth Science,62,71.08064,67.741936,296
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,Global History and Geography,74,70.63513,77.02702,297
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,Living Environment,62,76.129036,80.645164,298
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,Physics,9,63.11111,44.444443,299
Bronx,07X500,Hostos-Lincoln Academy of Science,2023,US History and Government,83,72.24097,73.49397,300
Bronx,07X522,Bronx Design and Construction Academy,2017,Chemistry,13,43.46154,0.0,301
Bronx,07X522,Bronx Design and Construction Academy,2017,Common Core Algebra,260,61.473076,49.615383,302
Bronx,07X522,Bronx Design and Construction Academy,2017,Common Core Algebra 2,56,54.964287,21.428572,303
Bronx,07X522,Bronx Design and Construction Academy,2017,Common Core English,130,62.96923,61.53846,304
Bronx,07X522,Bronx Design and Construction Academy,2017,Common Core Geometry,100,54.0,14.0,305
Bronx,07X522,Bronx Design and Construction Academy,2017,Global History and Geography,211,52.725117,24.64455,306
Bronx,07X522,Bronx Design and Construction Academy,2017,Living Environment,124,64.32258,50.80645,307
Bronx,07X522,Bronx Design and Construction Academy,2017,Physics,37,44.89189,10.810811,308
Bronx,07X522,Bronx Design and Construction Academy,2017,US History and Government,140,61.714287,48.57143,309
Bronx,07X522,Bronx Design and Construction Academy,2018,Chemistry,16,43.3125,6.25,310
Bronx,07X522,Bronx Design and Construction Academy,2018,Common Core Algebra,163,61.944786,46.012268,311
Bronx,07X522,Bronx Design and Construction Academy,2018,Common Core Algebra 2,41,61.146343,39.02439,312
Bronx,07X522,Bronx Design and Construction Academy,2018,Common Core English,146,66.07534,68.49315,313
Bronx,07X522,Bronx Design and Construction Academy,2018,Common Core Geometry,63,61.126984,50.79365,314
Bronx,07X522,Bronx Design and Construction Academy,2018,Earth Science,48,73.645836,75.0,315
Bronx,07X522,Bronx Design and Construction Academy,2018,Global History and Geography,192,53.890625,23.958334,316
Bronx,07X522,Bronx Design and Construction Academy,2018,Living Environment,153,64.59477,54.901962,317
Bronx,07X522,Bronx Design and Construction Academy,2018,US History and Government,100,60.8,49.0,318
Bronx,07X522,Bronx Design and Construction Academy,2019,Chemistry,34,47.441177,8.823529,319
Bronx,07X522,Bronx Design and Construction Academy,2019,Common Core Algebra,202,58.20297,38.118813,320
Bronx,07X522,Bronx Design and Construction Academy,2019,Common Core Algebra 2,38,61.263157,50.0,321
Bronx,07X522,Bronx Design and Construction Academy,2019,Common Core English,120,66.683334,65.0,322
Bronx,07X522,Bronx Design and Construction Academy,2019,Common Core Geometry,68,59.088234,44.117645,323
Bronx,07X522,Bronx Design and Construction Academy,2019,Earth Science,66,53.166668,19.69697,324
Bronx,07X522,Bronx Design and Construction Academy,2019,Global History and Geography,183,63.02732,54.64481,325
Bronx,07X522,Bronx Design and Construction Academy,2019,Living Environment,153,63.686275,54.248367,326
Bronx,07X522,Bronx Design and Construction Academy,2019,Spanish,18,87.05556,100.0,327
Bronx,07X522,Bronx Design and Construction Academy,2019,US History and Government,124,61.846775,50.0,328
Bronx,07X522,Bronx Design and Construction Academy,2022,Common Core Algebra,48,57.3125,31.25,329
Bronx,07X522,Bronx Design and Construction Academy,2022,Common Core Algebra 2,12,55.583332,16.666666,330
Bronx,07X522,Bronx Design and Construction Academy,2022,Common Core English,160,52.68125,40.0,331
Bronx,07X522,Bronx Design and Construction Academy,2022,Common Core Geometry,84,45.785713,9.523809,332
Bronx,07X522,Bronx Design and Construction Academy,2022,Earth Science,54,41.055557,9.259259,333
Bronx,07X522,Bronx Design and Construction Academy,2022,Global History and Geography,90,57.833332,34.444443,334
Bronx,07X522,Bronx Design and Construction Academy,2022,Living Environment,43,60.55814,37.2093,335
Bronx,07X522,Bronx Design and Construction Academy,2023,Common Core Algebra,178,60.455055,42.69663,336
Bronx,07X522,Bronx Design and Construction Academy,2023,Common Core Algebra 2,86,46.069767,10.4651165,337
Bronx,07X522,Bronx Design and Construction Academy,2023,Common Core English,126,69.68254,67.46032,338
Bronx,07X522,Bronx Design and Construction Academy,2023,Common Core Geometry,8,60.625,50.0,339
Bronx,07X522,Bronx Design and Construction Academy,2023,Global History and Geography,147,56.503403,28.571428,340
Bronx,07X522,Bronx Design and Construction Academy,2023,Living Environment,80,57.325,36.25,341
Bronx,07X522,Bronx Design and Construction Academy,2023,US History and Government,80,61.1625,41.25,342
Bronx,07X527,Bronx Leadership Academy II High School,2017,Chemistry,33,40.696968,0.0,343
Bronx,07X527,Bronx Leadership Academy II High School,2017,Common Core Algebra,228,65.5614,61.842106,344
Bronx,07X527,Bronx Leadership Academy II High School,2017,Common Core Algebra 2,43,54.372093,25.581396,345
Bronx,07X527,Bronx Leadership Academy II High School,2017,Common Core English,224,57.919643,49.55357,346
Bronx,07X527,Bronx Leadership Academy II High School,2017,Common Core Geometry,143,53.692307,15.384615,347
Bronx,07X527,Bronx Leadership Academy II High School,2017,Earth Science,64,49.40625,21.875,348
Bronx,07X527,Bronx Leadership Academy II High School,2017,French,19,48.94737,26.31579,349
Bronx,07X527,Bronx Leadership Academy II High School,2017,Global History and Geography,162,56.141975,34.5679,350
Bronx,07X527,Bronx Leadership Academy II High School,2017,Living Environment,154,61.94805,44.155846,351
Bronx,07X527,Bronx Leadership Academy II High School,2017,Spanish,57,84.666664,98.24561,352
Bronx,07X527,Bronx Leadership Academy II High School,2017,US History and Government,134,60.9403,44.77612,353
Bronx,07X527,Bronx Leadership Academy II High School,2018,Chemistry,41,44.682926,4.878049,354
Bronx,07X527,Bronx Leadership Academy II High School,2018,Common Core Algebra,196,62.311226,48.469387,355
Bronx,07X527,Bronx Leadership Academy II High School,2018,Common Core Algebra 2,83,57.06024,37.349396,356
Bronx,07X527,Bronx Leadership Academy II High School,2018,Common Core English,237,55.253166,43.037975,357
Bronx,07X527,Bronx Leadership Academy II High School,2018,Common Core Geometry,150,46.126667,9.333333,358
Bronx,07X527,Bronx Leadership Academy II High School,2018,Earth Science,78,52.320515,20.512821,359
Bronx,07X527,Bronx Leadership Academy II High School,2018,French,10,61.4,50.0,360
Bronx,07X527,Bronx Leadership Academy II High School,2018,Global History and Geography,221,55.55656,31.22172,361
Bronx,07X527,Bronx Leadership Academy II High School,2018,Living Environment,209,60.311005,42.105263,362
Bronx,07X527,Bronx Leadership Academy II High School,2018,Spanish,46,81.0,84.78261,363
Bronx,07X527,Bronx Leadership Academy II High School,2018,US History and Government,154,62.142857,50.0,364
Bronx,07X527,Bronx Leadership Academy II High School,2019,Chemistry,8,49.625,12.5,365
Bronx,07X527,Bronx Leadership Academy II High School,2019,Common Core Algebra,244,59.192623,35.245903,366
Bronx,07X527,Bronx Leadership Academy II High School,2019,Common Core Algebra 2,143,52.762238,20.979021,367
Bronx,07X527,Bronx Leadership Academy II High School,2019,Common Core English,285,61.522808,54.035088,368
Bronx,07X527,Bronx Leadership Academy II High School,2019,Common Core Geometry,10,54.6,10.0,369
Bronx,07X527,Bronx Leadership Academy II High School,2019,Earth Science,66,55.833332,34.848484,370
Bronx,07X527,Bronx Leadership Academy II High School,2019,French,22,39.0,4.5454545,371
Bronx,07X527,Bronx Leadership Academy II High School,2019,Global History and Geography,211,57.180096,33.175354,372
Bronx,07X527,Bronx Leadership Academy II High School,2019,Living Environment,218,57.041283,32.568806,373
Bronx,07X527,Bronx Leadership Academy II High School,2019,Spanish,100,77.2,82.0,374
Bronx,07X527,Bronx Leadership Academy II High School,2019,US History and Government,161,62.47205,49.06832,375
Bronx,07X527,Bronx Leadership Academy II High School,2022,Chemistry,27,39.25926,0.0,376
Bronx,07X527,Bronx Leadership Academy II High School,2022,Common Core Algebra,99,62.020203,46.464645,377
Bronx,07X527,Bronx Leadership Academy II High School,2022,Common Core Algebra 2,156,44.660255,7.6923075,378
Bronx,07X527,Bronx Leadership Academy II High School,2022,Common Core English,139,59.136692,50.35971,379
Bronx,07X527,Bronx Leadership Academy II High School,2022,Common Core Geometry,7,51.714287,0.0,380
Bronx,07X527,Bronx Leadership Academy II High School,2022,Earth Science,68,47.382355,13.235294,381
Bronx,07X527,Bronx Leadership Academy II High School,2022,French,6,63.0,50.0,382
Bronx,07X527,Bronx Leadership Academy II High School,2022,Global History and Geography,113,63.84071,59.292034,383
Bronx,07X527,Bronx Leadership Academy II High School,2022,Living Environment,93,66.268814,58.064518,384
Bronx,07X527,Bronx Leadership Academy II High School,2022,Spanish,43,75.16279,72.093025,385
Bronx,07X527,Bronx Leadership Academy II High School,2023,Chemistry,44,44.56818,2.2727273,386
Bronx,07X527,Bronx Leadership Academy II High School,2023,Common Core Algebra,116,60.775864,43.103447,387
Bronx,07X527,Bronx Leadership Academy II High School,2023,Common Core Algebra 2,115,48.32174,13.043478,388
Bronx,07X527,Bronx Leadership Academy II High School,2023,Common Core English,139,59.92806,44.604317,389
Bronx,07X527,Bronx Leadership Academy II High School,2023,Common Core Geometry,79,49.265823,8.86076,390
Bronx,07X527,Bronx Leadership Academy II High School,2023,Earth Science,87,43.482758,6.8965516,391
Bronx,07X527,Bronx Leadership Academy II High School,2023,Global History and Geography,115,63.556522,56.52174,392
Bronx,07X527,Bronx Leadership Academy II High School,2023,Living Environment,88,53.44318,19.318182,393
Bronx,07X527,Bronx Leadership Academy II High School,2023,Spanish,62,73.048386,66.129036,394
Bronx,07X527,Bronx Leadership Academy II High School,2023,US History and Government,88,66.75,59.090908,395
Bronx,07X547,New Explorers High School,2017,Chemistry,11,44.090908,0.0,396
Bronx,07X547,New Explorers High School,2017,Common Core Algebra,135,55.037037,17.777779,397
Bronx,07X547,New Explorers High School,2017,Common Core English,68,56.794117,55.882355,398
Bronx,07X547,New Explorers High School,2017,Common Core Geometry,8,41.125,0.0,399
Bronx,07X547,New Explorers High School,2017,Global History and Geography,151,50.596027,21.854305,400
Bronx,07X547,New Explorers High School,2017,Living Environment,101,60.19802,36.633663,401
Bronx,07X547,New Explorers High School,2017,US History and Government,70,64.65714,50.0,402
Bronx,07X547,New Explorers High School,2018,Chemistry,9,40.88889,11.111111,403
Bronx,07X547,New Explorers High School,2018,Common Core Algebra,107,55.149532,25.233644,404
Bronx,07X547,New Explorers High School,2018,Common Core English,101,59.17822,53.465347,405
Bronx,07X547,New Explorers High School,2018,Common Core Geometry,30,44.7,6.6666665,406
Bronx,07X547,New Explorers High School,2018,Global History and Geography,133,57.06767,37.593987,407
Bronx,07X547,New Explorers High School,2018,Living Environment,33,58.636364,36.363636,408
Bronx,07X547,New Explorers High School,2018,Physics,7,33.285713,14.285714,409
Bronx,07X547,New Explorers High School,2018,US History and Government,66,66.71212,59.090908,410
Bronx,07X548,Careers in Sports High School,2017,Chemistry,8,63.25,37.5,411
Bronx,07X548,Careers in Sports High School,2017,Common Core Algebra,172,62.069767,50.0,412
Bronx,07X548,Careers in Sports High School,2017,Common Core Algebra 2,10,56.7,30.0,413
Bronx,07X548,Careers in Sports High School,2017,Common Core English,146,65.14384,73.287674,414
Bronx,07X548,Careers in Sports High School,2017,Common Core Geometry,27,50.74074,3.7037036,415
Bronx,07X548,Careers in Sports High School,2017,Earth Science,71,52.887325,22.535212,416
Bronx,07X548,Careers in Sports High School,2017,Global History and Geography,201,53.696518,32.33831,417
Bronx,07X548,Careers in Sports High School,2017,Living Environment,177,58.858757,42.372883,418
Bronx,07X548,Careers in Sports High School,2017,US History and Government,138,64.76087,61.594204,419
Bronx,07X548,Careers in Sports High School,2018,Chemistry,22,51.545456,9.090909,420
Bronx,07X548,Careers in Sports High School,2018,Common Core Algebra,182,60.20879,42.857143,421
Bronx,07X548,Careers in Sports High School,2018,Common Core Algebra 2,23,60.913044,47.826088,422
Bronx,07X548,Careers in Sports High School,2018,Common Core English,136,59.669117,59.558823,423
Bronx,07X548,Careers in Sports High School,2018,Common Core Geometry,10,60.0,30.0,424
Bronx,07X548,Careers in Sports High School,2018,Earth Science,93,55.2043,26.88172,425
Bronx,07X548,Careers in Sports High School,2018,Global History and Geography,185,57.086487,38.37838,426
Bronx,07X548,Careers in Sports High School,2018,Living Environment,75,53.44,28.0,427
Bronx,07X548,Careers in Sports High School,2018,Spanish,40,77.6,82.5,428
Bronx,07X548,Careers in Sports High School,2018,US History and Government,137,62.138687,58.39416,429
Bronx,07X548,Careers in Sports High School,2019,Chemistry,18,56.444443,38.88889,430
Bronx,07X548,Careers in Sports High School,2019,Common Core Algebra,204,61.2451,43.137257,431
Bronx,07X548,Careers in Sports High School,2019,Common Core Algebra 2,23,65.13043,60.869564,432
Bronx,07X548,Careers in Sports High School,2019,Common Core English,153,65.09804,65.359474,433
Bronx,07X548,Careers in Sports High School,2019,Common Core Geometry,18,53.0,27.777779,434
Bronx,07X548,Careers in Sports High School,2019,Earth Science,119,44.941177,9.243697,435
Bronx,07X548,Careers in Sports High School,2019,Global History and Geography,177,58.485874,40.677967,436
